dt,board,state,action,price,nav,expressed,bull,bear,mixed,bull_frac,trigger,gaps
2026-02-12 11:30:00+08:00,short,L,hold,4137.057,1.027933,6,5,1,0,0.8333,True,0
2026-02-12 13:00:00+08:00,short,L,hold,4137.269,1.027986,6,5,1,0,0.8333,True,0
2026-02-12 13:30:00+08:00,short,L,hold,4131.866,1.026643,6,5,1,0,0.8333,True,0
2026-02-12 14:00:00+08:00,short,L,hold,4135.766,1.027612,6,5,1,0,0.8333,True,0
2026-02-12 14:30:00+08:00,short,L,hold,4135.254,1.027485,6,5,1,0,0.8333,True,0
2026-02-12 15:00:00+08:00,short,L,hold,4134.018,1.027178,6,5,1,0,0.8333,True,0
2026-02-13 09:30:00+08:00,short,L,hold,4115.924,1.022682,11,9,2,0,0.8182,True,0
2026-02-13 10:00:00+08:00,short,L,hold,4118.769,1.023389,11,9,2,0,0.8182,True,0
2026-02-13 10:30:00+08:00,short,L,hold,4119.548,1.023583,11,9,2,0,0.8182,True,0
2026-02-13 11:00:00+08:00,short,L,hold,4116.889,1.022922,11,9,2,0,0.8182,True,0
2026-02-13 11:30:00+08:00,short,L,hold,4105.041,1.019978,11,9,2,0,0.8182,True,0
2026-02-13 13:00:00+08:00,short,L,hold,4105.293,1.020041,11,10,1,0,0.9091,True,0
2026-02-13 13:30:00+08:00,short,L,hold,4099.993,1.018724,11,10,1,0,0.9091,True,0
2026-02-13 14:00:00+08:00,short,L,hold,4099.258,1.018541,11,10,1,0,0.9091,True,0
2026-02-13 14:30:00+08:00,short,L,hold,4090.888,1.016462,11,10,1,0,0.9091,True,0
2026-02-13 15:00:00+08:00,short,L,hold,4082.073,1.014271,11,10,1,0,0.9091,True,0
2026-02-24 09:30:00+08:00,short,L,hold,4129.134,1.025964,9,8,1,0,0.8889,True,0
2026-02-24 10:00:00+08:00,short,L,hold,4109.701,1.021136,9,8,1,0,0.8889,True,0
2026-02-24 10:30:00+08:00,short,L,hold,4122.627,1.024348,10,9,1,0,0.9,True,0
2026-02-24 11:00:00+08:00,short,L,hold,4125.33,1.025019,10,9,1,0,0.9,True,0
2026-02-24 11:30:00+08:00,short,L,hold,4129.779,1.026125,10,9,1,0,0.9,True,0
2026-02-24 13:00:00+08:00,short,L,hold,4129.823,1.026136,10,9,1,0,0.9,True,0
2026-02-24 13:30:00+08:00,short,L,hold,4120.377,1.023789,10,9,1,0,0.9,True,0
2026-02-24 14:00:00+08:00,short,L,hold,4118.244,1.023259,10,9,1,0,0.9,True,0
2026-02-24 14:30:00+08:00,short,L,hold,4118.622,1.023353,10,9,1,0,0.9,True,0
2026-02-24 15:00:00+08:00,short,L,hold,4117.409,1.023051,10,9,1,0,0.9,True,0
2026-02-25 09:30:00+08:00,short,F,sell,4123.781,1.024634,5,3,2,0,0.6,False,0
2026-02-25 10:00:00+08:00,short,F,hold,4138.661,1.024634,5,3,2,0,0.6,False,0
2026-02-25 10:30:00+08:00,short,F,hold,4147.876,1.024634,6,4,2,0,0.6667,False,0
2026-02-25 11:00:00+08:00,short,F,hold,4160.452,1.024634,6,4,2,0,0.6667,False,0
2026-02-25 11:30:00+08:00,short,F,hold,4166.718,1.024634,6,4,2,0,0.6667,False,0
2026-02-25 13:00:00+08:00,short,F,hold,4167.193,1.024634,7,4,3,0,0.5714,False,0
2026-02-25 13:30:00+08:00,short,F,hold,4157.972,1.024634,7,4,3,0,0.5714,False,0
2026-02-25 14:00:00+08:00,short,F,hold,4152.963,1.024634,7,4,3,0,0.5714,False,0
2026-02-25 14:30:00+08:00,short,F,hold,4136.388,1.024634,7,4,3,0,0.5714,False,0
2026-02-25 15:00:00+08:00,short,F,hold,4147.23,1.024634,7,4,3,0,0.5714,False,0
2026-02-26 09:30:00+08:00,short,F,hold,4151.068,1.024634,3,1,2,0,0.3333,False,0
2026-02-26 10:00:00+08:00,short,F,hold,4144.384,1.024634,3,1,2,0,0.3333,False,0
2026-02-26 10:30:00+08:00,short,F,hold,4128.012,1.024634,3,1,2,0,0.3333,False,0
2026-02-26 11:00:00+08:00,short,F,hold,4133.082,1.024634,3,1,2,0,0.3333,False,0
2026-02-26 11:30:00+08:00,short,F,hold,4144.084,1.024634,3,1,2,0,0.3333,False,0
2026-02-26 13:00:00+08:00,short,F,hold,4144.41,1.024634,4,2,2,0,0.5,False,0
2026-02-26 13:30:00+08:00,short,F,hold,4149.311,1.024634,4,2,2,0,0.5,False,0
2026-02-26 14:00:00+08:00,short,F,hold,4140.949,1.024634,4,2,2,0,0.5,False,0
